speed_m_s,wet_thickness_m,dry_thickness_m,flow_rate_m3_s,capillary_number,reynolds_number,low_flow_limit_m,low_flow_margin,speed_margin,vacuum_min_pa,vacuum_max_pa,verdict,warning_codes
0.00367845,1.73701e-06,3.75211e-07,3.19475e-10,0.000367845,0.00308826,3.43968e-07,5.04991,898.489,-468.174,731.826,operable,VERY_THIN
0.00367845,1.90072e-06,4.10574e-07,3.49585e-10,0.000367845,0.00337932,3.43968e-07,5.52585,898.489,-478.429,721.571,operable,VERY_THIN
0.00367845,2.07986e-06,4.49269e-07,3.82533e-10,0.000367845,0.00369781,3.43968e-07,6.04665,898.489,-487.805,712.195,operable,
0.00367845,2.27588e-06,4.91612e-07,4.18585e-10,0.000367845,0.00404632,3.43968e-07,6.61653,898.489,-496.377,703.623,operable,
0.00367845,2.49037e-06,5.37945e-07,4.58036e-10,0.000367845,0.00442768,3.43968e-07,7.24012,898.489,-504.216,695.784,operable,
0.00367845,2.72508e-06,5.88644e-07,5.01204e-10,0.000367845,0.00484498,3.43968e-07,7.92249,898.489,-511.385,688.615,operable,
0.00367845,2.98191e-06,6.44123e-07,5.48442e-10,0.000367845,0.0053016,3.43968e-07,8.66916,898.489,-517.942,682.058,operable,
0.00367845,3.26295e-06,7.0483e-07,6.00131e-10,0.000367845,0.00580126,3.43968e-07,9.4862,898.489,-523.94,676.06,operable,
0.00367845,3.57048e-06,7.71258e-07,6.56692e-10,0.000367845,0.00634802,3.43968e-07,10.3803,898.489,-529.428,670.572,operable,
0.00367845,3.90698e-06,8.43947e-07,7.18583e-10,0.000367845,0.0069463,3.43968e-07,11.3586,898.489,-534.451,665.549,operable,
0.00367845,4.27521e-06,9.23487e-07,7.86308e-10,0.000367845,0.00760097,3.43968e-07,12.4291,898.489,-539.05,660.95,operable,
0.00367845,4.67814e-06,1.01052e-06,8.60415e-10,0.000367845,0.00831734,3.43968e-07,13.6005,898.489,-543.261,656.739,operable,
0.00367845,5.11904e-06,1.10576e-06,9.41507e-10,0.000367845,0.00910123,3.43968e-07,14.8823,898.489,-547.119,652.881,operable,
0.00367845,5.60149e-06,1.20998e-06,1.03024e-09,0.000367845,0.009959,3.43968e-07,16.2849,898.489,-550.655,649.345,operable,
0.00367845,6.12942e-06,1.32401e-06,1.12734e-09,0.000367845,0.0108976,3.43968e-07,17.8197,898.489,-553.899,646.101,operable,
0.00367845,6.7071e-06,1.4488e-06,1.23359e-09,0.000367845,0.0119247,3.43968e-07,19.4992,898.489,-556.875,643.125,operable,
0.00367845,7.33923e-06,1.58534e-06,1.34985e-09,0.000367845,0.0130485,3.43968e-07,21.3369,898.489,-559.609,640.391,operable,
0.00367845,8.03093e-06,1.73476e-06,1.47707e-09,0.000367845,0.0142783,3.43968e-07,23.3479,898.489,-562.123,637.877,operable,
0.00367845,8.78782e-06,1.89826e-06,1.61628e-09,0.000367845,0.015624,3.43968e-07,25.5484,898.489,-564.436,635.564,operable,
0.00367845,9.61605e-06,2.07716e-06,1.76861e-09,0.000367845,0.0170966,3.43968e-07,27.9562,898.489,-566.569,633.431,operable,
0.00367845,1.05223e-05,2.27293e-06,1.9353e-09,0.000367845,0.0187079,3.43968e-07,30.591,898.489,-568.537,631.463,operable,
0.00367845,1.1514e-05,2.48715e-06,2.11769e-09,0.000367845,0.020471,3.43968e-07,33.4741,898.489,-570.358,629.642,operable,
0.00367845,1.25992e-05,2.72155e-06,2.31728e-09,0.000367845,0.0224004,3.43968e-07,36.629,898.489,-572.046,627.954,operable,
0.00367845,1.37867e-05,2.97805e-06,2.53568e-09,0.000367845,0.0245116,3.43968e-07,40.0812,898.489,-573.614,626.386,operable,
0.00367845,1.5086e-05,3.25873e-06,2.77466e-09,0.000367845,0.0268217,3.43968e-07,43.8587,898.489,-575.075,624.925,operable,
0.00367845,1.65078e-05,3.56585e-06,3.03616e-09,0.000367845,0.0293496,3.43968e-07,47.9923,898.489,-576.442,623.558,operable,
0.00367845,1.80636e-05,3.90192e-06,3.32231e-09,0.000367845,0.0321157,3.43968e-07,52.5154,898.489,-577.724,622.276,operable,
0.00367845,1.97661e-05,4.26967e-06,3.63543e-09,0.000367845,0.0351425,3.43968e-07,57.4649,898.489,-578.934,621.066,operable,
0.00367845,2.1629e-05,4.67207e-06,3.97806e-09,0.000367845,0.0384546,3.43968e-07,62.8808,898.489,-580.08,619.92,operable,
0.00367845,2.36675e-05,5.1124e-06,4.35298e-09,0.000367845,0.0420788,3.43968e-07,68.8072,898.489,-581.172,618.828,operable,
0.00367845,2.58981e-05,5.59424e-06,4.76324e-09,0.000367845,0.0460447,3.43968e-07,75.292,898.489,-582.218,617.782,operable,
0.00367845,2.83389e-05,6.12148e-06,5.21216e-09,0.000367845,0.0503843,3.43968e-07,82.3881,898.489,-583.228,616.772,operable,
0.00367845,3.10098e-05,6.69841e-06,5.7034e-09,0.000367845,0.0551328,3.43968e-07,90.153,898.489,-584.209,615.791,operable,
0.00367845,3.39323e-05,7.32972e-06,6.24093e-09,0.000367845,0.060329,3.43968e-07,98.6497,898.489,-585.169,614.831,operable,
0.00367845,3.71304e-05,8.02052e-06,6.82912e-09,0.000367845,0.0660148,3.43968e-07,107.947,898.489,-586.116,613.884,operable,
0.00367845,4.06298e-05,8.77644e-06,7.47274e-09,0.000367845,0.0722365,3.43968e-07,118.121,898.489,-587.058,612.942,operable,
0.00367845,4.44591e-05,9.60359e-06,8.17703e-09,0.000367845,0.0790446,3.43968e-07,129.253,898.489,-588.003,611.997,operable,
0.00367845,4.86492e-05,1.05087e-05,8.94769e-09,0.000367845,0.0864944,3.43968e-07,141.435,898.489,-588.958,611.042,operable,
0.00367845,5.32343e-05,1.14991e-05,9.79099e-09,0.000367845,0.0946463,3.43968e-07,154.765,898.489,-589.93,610.07,operable,
0.00367845,5.82515e-05,1.25829e-05,1.07138e-08,0.000367845,0.103566,3.43968e-07,169.351,898.489,-590.929,609.071,operable,
0.00367845,6.37415e-05,1.37688e-05,1.17235e-08,0.000367845,0.113327,3.43968e-07,185.312,898.489,-591.961,608.039,operable,
0.00367845,6.9749e-05,1.50665e-05,1.28284e-08,0.000367845,0.124008,3.43968e-07,202.777,898.489,-593.035,606.965,operable,
0.00367845,7.63227e-05,1.64864e-05,1.40375e-08,0.000367845,0.135695,3.43968e-07,221.889,898.489,-594.16,605.84,operable,
0.00367845,8.35159e-05,1.80402e-05,1.53605e-08,0.000367845,0.148484,3.43968e-07,242.801,898.489,-595.346,604.654,operable,
0.00367845,9.1387e-05,1.97405e-05,1.68081e-08,0.000367845,0.162479,3.43968e-07,265.684,898.489,-596.601,603.399,operable,
0.00367845,0.0001,2.1601e-05,1.83923e-08,0.000367845,0.177792,3.43968e-07,290.725,898.489,-597.936,602.064,not operable,FLOODING
0.00419017,2e-07,4.3202e-08,4.19017e-11,0.000419017,0.00040505,3.75171e-07,0.53309,788.762,540.568,1740.57,not operable,VERY_THIN
0.00419017,2.18849e-07,4.72736e-08,4.58508e-11,0.000419017,0.000443225,3.75171e-07,0.583333,788.762,443.624,1643.62,not operable,VERY_THIN
0.00419017,2.39475e-07,5.1729e-08,5.01722e-11,0.000419017,0.000484997,3.75171e-07,0.63831,788.762,355.03,1555.03,not operable,VERY_THIN
0.00419017,2.62045e-07,5.66044e-08,5.49007e-11,0.000419017,0.000530707,3.75171e-07,0.698469,788.762,274.067,1474.07,not operable,VERY_THIN
0.00419017,2.86742e-07,6.19392e-08,6.0075e-11,0.000419017,0.000580725,3.75171e-07,0.764298,788.762,200.075,1400.08,not operable,VERY_THIN
0.00419017,3.13767e-07,6.77768e-08,6.57369e-11,0.000419017,0.000635457,3.75171e-07,0.836331,788.762,132.457,1332.46,not operable,VERY_THIN
0.00419017,3.43339e-07,7.41646e-08,7.19324e-11,0.000419017,0.000695347,3.75171e-07,0.915153,788.762,70.6608,1270.66,not operable,VERY_THIN
0.00419017,3.75698e-07,8.11544e-08,7.87119e-11,0.000419017,0.000760882,3.75171e-07,1.0014,788.762,14.1868,1214.19,marginal,VERY_THIN
0.00419017,4.11106e-07,8.8803e-08,8.61303e-11,0.000419017,0.000832593,3.75171e-07,1.09578,788.762,-37.424,1162.58,marginal,VERY_THIN
0.00419017,4.49852e-07,9.71724e-08,9.42478e-11,0.000419017,0.000911062,3.75171e-07,1.19906,788.762,-84.5905,1115.41,marginal,VERY_THIN
0.00419017,4.92249e-07,1.06331e-07,1.0313e-10,0.000419017,0.000996927,3.75171e-07,1.31207,788.762,-127.696,1072.3,marginal,VERY_THIN
0.00419017,5.38642e-07,1.16352e-07,1.1285e-10,0.000419017,0.00109089,3.75171e-07,1.43573,788.762,-167.089,1032.91,marginal,VERY_THIN
0.00419017,5.89408e-07,1.27318e-07,1.23486e-10,0.000419017,0.0011937,3.75171e-07,1.57104,788.762,-203.091,996.909,operable,VERY_THIN
0.00419017,6.44958e-07,1.39317e-07,1.35124e-10,0.000419017,0.0013062,3.75171e-07,1.7191,788.762,-235.994,964.006,operable,VERY_THIN
0.00419017,7.05744e-07,1.52448e-07,1.47859e-10,0.000419017,0.00142931,3.75171e-07,1.88113,788.762,-266.064,933.936,operable,VERY_THIN
0.00419017,7.72258e-07,1.66815e-07,1.61795e-10,0.000419017,0.00156402,3.75171e-07,2.05842,788.762,-293.546,906.454,operable,VERY_THIN
0.00419017,8.45042e-07,1.82537e-07,1.77043e-10,0.000419017,0.00171142,3.75171e-07,2.25242,788.762,-318.662,881.338,operable,VERY_THIN
0.00419017,9.24685e-07,1.99741e-07,1.93729e-10,0.000419017,0.00187272,3.75171e-07,2.4647,788.762,-341.618,858.382,operable,VERY_THIN
0.00419017,1.01183e-06,2.18566e-07,2.11988e-10,0.000419017,0.00204922,3.75171e-07,2.69699,788.762,-362.598,837.402,operable,VERY_THIN
0.00419017,1.1072e-06,2.39165e-07,2.31967e-10,0.000419017,0.00224235,3.75171e-07,2.95118,788.762,-381.774,818.226,operable,VERY_THIN
0.00419017,1.21155e-06,2.61706e-07,2.53829e-10,0.000419017,0.00245368,3.75171e-07,3.22932,788.762,-399.3,800.7,operable,VERY_THIN
0.00419017,1.32573e-06,2.86371e-07,2.77752e-10,0.000419017,0.00268494,3.75171e-07,3.53367,788.762,-415.32,784.68,operable,VERY_THIN
0.00419017,1.45068e-06,3.13361e-07,3.0393e-10,0.000419017,0.00293799,3.75171e-07,3.86671,788.762,-429.964,770.036,operable,VERY_THIN
0.00419017,1.5874e-06,3.42894e-07,3.32574e-10,0.000419017,0.00321488,3.75171e-07,4.23114,788.762,-443.349,756.651,operable,VERY_THIN
0.00419017,1.73701e-06,3.75211e-07,3.63918e-10,0.000419017,0.00351788,3.75171e-07,4.62991,788.762,-455.585,744.415,operable,VERY_THIN
0.00419017,1.90072e-06,4.10574e-07,3.98217e-10,0.000419017,0.00384943,3.75171e-07,5.06627,788.762,-466.772,733.228,operable,VERY_THIN
0.00419017,2.07986e-06,4.49269e-07,4.35748e-10,0.000419017,0.00421223,3.75171e-07,5.54375,788.762,-476.999,723.001,operable,
0.00419017,2.27588e-06,4.91612e-07,4.76816e-10,0.000419017,0.00460922,3.75171e-07,6.06624,788.762,-486.351,713.649,operable,
0.00419017,2.49037e-06,5.37945e-07,5.21754e-10,0.000419017,0.00504362,3.75171e-07,6.63796,788.762,-494.902,705.098,operable,
0.00419017,2.72508e-06,5.88644e-07,5.70928e-10,0.000419017,0.00551897,3.75171e-07,7.26357,788.762,-502.722,697.278,operable,
0.00419017,2.98191e-06,6.44123e-07,6.24737e-10,0.000419017,0.00603912,3.75171e-07,7.94815,788.762,-509.876,690.124,operable,
0.00419017,3.26295e-06,7.0483e-07,6.83616e-10,0.000419017,0.00660829,3.75171e-07,8.69724,788.762,-516.42,683.58,operable,
0.00419017,3.57048e-06,7.71258e-07,7.48045e-10,0.000419017,0.00723111,3.75171e-07,9.51693,788.762,-522.408,677.592,operable,
0.00419017,3.90698e-06,8.43947e-07,8.18547e-10,0.000419017,0.00791262,3.75171e-07,10.4139,788.762,-527.889,672.111,operable,
0.00419017,4.27521e-06,9.23487e-07,8.95693e-10,0.000419017,0.00865836,3.75171e-07,11.3954,788.762,-532.907,667.093,operable,
0.00419017,4.67814e-06,1.01052e-06,9.80109e-10,0.000419017,0.00947439,3.75171e-07,12.4693,788.762,-537.503,662.497,operable,
0.00419017,5.11904e-06,1.10576e-06,1.07248e-09,0.000419017,0.0103673,3.75171e-07,13.6445,788.762,-541.714,658.286,operable,
0.00419017,5.60149e-06,1.20998e-06,1.17356e-09,0.000419017,0.0113444,3.75171e-07,14.9305,788.762,-545.574,654.426,operable,
0.00419017,6.12942e-06,1.32401e-06,1.28417e-09,0.000419017,0.0124136,3.75171e-07,16.3377,788.762,-549.115,650.885,operable,
0.00419017,6.7071e-06,1.4488e-06,1.40519e-09,0.000419017,0.0135835,3.75171e-07,17.8774,788.762,-552.365,647.635,operable,
0.00419017,7.33923e-06,1.58534e-06,1.53763e-09,0.000419017,0.0148638,3.75171e-07,19.5623,788.762,-555.351,644.649,operable,
0.00419017,8.03093e-06,1.73476e-06,1.68255e-09,0.000419017,0.0162646,3.75171e-07,21.406,788.762,-558.097,641.903,operable,
0.00419017,8.78782e-06,1.89826e-06,1.84112e-09,0.000419017,0.0177975,3.75171e-07,23.4235,788.762,-560.626,639.374,operable,
0.00419017,9.61605e-06,2.07716e-06,2.01465e-09,0.000419017,0.0194749,3.75171e-07,25.6311,788.762,-562.957,637.043,operable,
0.00419017,1.05223e-05,2.27293e-06,2.20452e-09,0.000419017,0.0213104,3.75171e-07,28.0468,788.762,-565.11,634.89,operable,
0.00419017,1.1514e-05,2.48715e-06,2.41229e-09,0.000419017,0.0233188,3.75171e-07,30.6901,788.762,-567.102,632.898,operable,
0.00419017,1.25992e-05,2.72155e-06,2.63964e-09,0.000419017,0.0255165,3.75171e-07,33.5826,788.762,-568.95,631.05,operable,
0.00419017,1.37867e-05,2.97805e-06,2.88842e-09,0.000419017,0.0279214,3.75171e-07,36.7476,788.762,-570.667,629.333,operable,
0.00419017,1.5086e-05,3.25873e-06,3.16065e-09,0.000419017,0.0305529,3.75171e-07,40.211,788.762,-572.27,627.73,operable,
0.00419017,1.65078e-05,3.56585e-06,3.45853e-09,0.000419017,0.0334325,3.75171e-07,44.0008,788.762,-573.769,626.231,operable,
0.00419017,1.80636e-05,3.90192e-06,3.78449e-09,0.000419017,0.0365834,3.75171e-07,48.1478,788.762,-575.179,624.821,operable,
0.00419017,1.97661e-05,4.26967e-06,4.14117e-09,0.000419017,0.0400313,3.75171e-07,52.6856,788.762,-576.509,623.491,operable,
0.00419017,2.1629e-05,4.67207e-06,4.53146e-09,0.000419017,0.0438041,3.75171e-07,57.651,788.762,-577.771,622.229,operable,
0.00419017,2.36675e-05,5.1124e-06,4.95854e-09,0.000419017,0.0479325,3.75171e-07,63.0845,788.762,-578.974,621.026,operable,
0.00419017,2.58981e-05,5.59424e-06,5.42587e-09,0.000419017,0.05245,3.75171e-07,69.03,788.762,-580.13,619.87,operable,
0.00419017,2.83389e-05,6.12148e-06,5.93724e-09,0.000419017,0.0573933,3.75171e-07,75.5359,788.762,-581.247,618.753,operable,
0.00419017,3.10098e-05,6.69841e-06,6.49681e-09,0.000419017,0.0628025,3.75171e-07,82.655,788.762,-582.334,617.666,operable,
0.00419017,3.39323e-05,7.32972e-06,7.10912e-09,0.000419017,0.0687215,3.75171e-07,90.445,788.762,-583.4,616.6,operable,
0.00419017,3.71304e-05,8.02052e-06,7.77913e-09,0.000419017,0.0751983,3.75171e-07,98.9692,788.762,-584.454,615.546,operable,
0.00419017,4.06298e-05,8.77644e-06,8.5123e-09,0.000419017,0.0822855,3.75171e-07,108.297,788.762,-585.504,614.496,operable,
0.00419017,4.44591e-05,9.60359e-06,9.31456e-09,0.000419017,0.0900407,3.75171e-07,118.503,788.762,-586.559,613.441,operable,
0.00419017,4.86492e-05,1.05087e-05,1.01924e-08,0.000419017,0.0985268,3.75171e-07,129.672,788.762,-587.627,612.373,operable,
0.00419017,5.32343e-05,1.14991e-05,1.1153e-08,0.000419017,0.107813,3.75171e-07,141.893,788.762,-588.717,611.283,operable,
0.00419017,5.82515e-05,1.25829e-05,1.22042e-08,0.000419017,0.117974,3.75171e-07,155.266,788.762,-589.838,610.162,operable,
0.00419017,6.37415e-05,1.37688e-05,1.33544e-08,0.000419017,0.129092,3.75171e-07,169.9,788.762,-590.999,609.001,operable,
0.00419017,6.9749e-05,1.50665e-05,1.4613e-08,0.000419017,0.141259,3.75171e-07,185.913,788.762,-592.209,607.791,operable,
0.00419017,7.63227e-05,1.64864e-05,1.59902e-08,0.000419017,0.154572,3.75171e-07,203.434,788.762,-593.479,606.521,operable,
0.00419017,8.35159e-05,1.80402e-05,1.74973e-08,0.000419017,0.16914,3.75171e-07,222.607,788.762,-594.818,605.182,operable,
0.00419017,9.1387e-05,1.97405e-05,1.91464e-08,0.000419017,0.185081,3.75171e-07,243.588,788.762,-596.238,603.762,operable,
0.00419017,0.0001,2.1601e-05,2.09509e-08,0.000419017,0.202525,3.75171e-07,266.545,788.762,-597.749,602.251,not operable,FLOODING
0.00477308,2e-07,4.3202e-08,4.77308e-11,0.000477308,0.000461397,4.09204e-07,0.488753,692.436,644.762,1844.76,not operable,VERY_THIN
0.00477308,2.18849e-07,4.72736e-08,5.22292e-11,0.000477308,0.000504883,4.09204e-07,0.534817,692.436,539.025,1739.02,not operable,VERY_THIN
0.00477308,2.39475e-07,5.1729e-08,5.71517e-11,0.000477308,0.000552467,4.09204e-07,0.585222,692.436,442.394,1642.39,not operable,VERY_THIN
0.00477308,2.62045e-07,5.66044e-08,6.25381e-11,0.000477308,0.000604535,4.09204e-07,0.640378,692.436,354.085,1554.09,not operable,VERY_THIN
0.00477308,2.86742e-07,6.19392e-08,6.84322e-11,0.000477308,0.000661511,4.09204e-07,0.700732,692.436,273.382,1473.38,not operable,VERY_THIN
0.00477308,3.13767e-07,6.77768e-08,7.48817e-11,0.000477308,0.000723857,4.09204e-07,0.766774,692.436,199.629,1399.63,not operable,VERY_THIN
0.00477308,3.43339e-07,7.41646e-08,8.19391e-11,0.000477308,0.000792078,4.09204e-07,0.83904,692.436,132.227,1332.23,not operable,VERY_THIN
0.00477308,3.75698e-07,8.11544e-08,8.96617e-11,0.000477308,0.000866729,4.09204e-07,0.918117,692.436,70.6297,1270.63,not operable,VERY_THIN
0.00477308,4.11106e-07,8.8803e-08,9.8112e-11,0.000477308,0.000948416,4.09204e-07,1.00465,692.436,14.3368,1214.34,marginal,VERY_THIN
0.00477308,4.49852e-07,9.71724e-08,1.07359e-10,0.000477308,0.0010378,4.09204e-07,1.09933,692.436,-37.1087,1162.89,marginal,VERY_THIN
0.00477308,4.92249e-07,1.06331e-07,1.17477e-10,0.000477308,0.00113561,4.09204e-07,1.20294,692.436,-84.1244,1115.88,marginal,VERY_THIN
0.00477308,5.38642e-07,1.16352e-07,1.28549e-10,0.000477308,0.00124264,4.09204e-07,1.31632,692.436,-127.092,1072.91,marginal,VERY_THIN
0.00477308,5.89408e-07,1.27318e-07,1.40664e-10,0.000477308,0.00135976,4.09204e-07,1.44038,692.436,-166.36,1033.64,marginal,VERY_THIN
0.00477308,6.44958e-07,1.39317e-07,1.53922e-10,0.000477308,0.00148791,4.09204e-07,1.57613,692.436,-202.248,997.752,operable,VERY_THIN
0.00477308,7.05744e-07,1.52448e-07,1.68428e-10,0.000477308,0.00162814,4.09204e-07,1.72467,692.436,-235.046,964.954,operable,VERY_THIN
0.00477308,7.72258e-07,1.66815e-07,1.84302e-10,0.000477308,0.00178159,4.09204e-07,1.88722,692.436,-265.021,934.979,operable,VERY_THIN
0.00477308,8.45042e-07,1.82537e-07,2.01672e-10,0.000477308,0.0019495,4.09204e-07,2.06508,692.436,-292.417,907.583,operable,VERY_THIN
0.00477308,9.24685e-07,1.99741e-07,2.20679e-10,0.000477308,0.00213323,4.09204e-07,2.25971,692.436,-317.455,882.545,operable,VERY_THIN
0.00477308,1.01183e-06,2.18566e-07,2.41478e-10,0.000477308,0.00233429,4.09204e-07,2.47269,692.436,-340.34,859.66,operable,VERY_THIN
0.00477308,1.1072e-06,2.39165e-07,2.64237e-10,0.000477308,0.00255429,4.09204e-07,2.70573,692.436,-361.255,838.745,operable,VERY_THIN
0.00477308,1.21155e-06,2.61706e-07,2.8914e-10,0.000477308,0.00279502,4.09204e-07,2.96074,692.436,-380.373,819.627,operable,VERY_THIN
0.00477308,1.32573e-06,2.86371e-07,3.16391e-10,0.000477308,0.00305844,4.09204e-07,3.23978,692.436,-397.847,802.153,operable,VERY_THIN
0.00477308,1.45068e-06,3.13361e-07,3.4621e-10,0.000477308,0.0033467,4.09204e-07,3.54512,692.436,-413.819,786.181,operable,VERY_THIN
0.00477308,1.5874e-06,3.42894e-07,3.78839e-10,0.000477308,0.00366211,4.09204e-07,3.87924,692.436,-428.42,771.58,operable,VERY_THIN
0.00477308,1.73701e-06,3.75211e-07,4.14544e-10,0.000477308,0.00400726,4.09204e-07,4.24485,692.436,-441.767,758.233,operable,VERY_THIN
0.00477308,1.90072e-06,4.10574e-07,4.53613e-10,0.000477308,0.00438493,4.09204e-07,4.64491,692.436,-453.97,746.03,operable,VERY_THIN
0.00477308,2.07986e-06,4.49269e-07,4.96365e-10,0.000477308,0.0047982,4.09204e-07,5.08268,692.436,-465.126,734.874,operable,
0.00477308,2.27588e-06,4.91612e-07,5.43146e-10,0.000477308,0.00525042,4.09204e-07,5.56171,692.436,-475.328,724.672,operable,
0.00477308,2.49037e-06,5.37945e-07,5.94337e-10,0.000477308,0.00574525,4.09204e-07,6.08589,692.436,-484.656,715.344,operable,
0.00477308,2.72508e-06,5.88644e-07,6.50351e-10,0.000477308,0.00628673,4.09204e-07,6.65947,692.436,-493.188,706.812,operable,
0.00477308,2.98191e-06,6.44123e-07,7.11645e-10,0.000477308,0.00687924,4.09204e-07,7.2871,692.436,-500.992,699.008,operable,
0.00477308,3.26295e-06,7.0483e-07,7.78716e-10,0.000477308,0.00752759,4.09204e-07,7.97389,692.436,-508.132,691.868,operable,
0.00477308,3.57048e-06,7.71258e-07,8.52108e-10,0.000477308,0.00823704,4.09204e-07,8.72541,692.436,-514.666,685.334,operable,
0.00477308,3.90698e-06,8.43947e-07,9.32417e-10,0.000477308,0.00901336,4.09204e-07,9.54776,692.436,-520.646,679.354,operable,
0.00477308,4.27521e-06,9.23487e-07,1.02029e-09,0.000477308,0.00986285,4.09204e-07,10.4476,692.436,-526.122,673.878,operable,
0.00477308,4.67814e-06,1.01052e-06,1.11645e-09,0.000477308,0.0107924,4.09204e-07,11.4323,692.436,-531.138,668.862,operable,
0.00477308,5.11904e-06,1.10576e-06,1.22168e-09,0.000477308,0.0118095,4.09204e-07,12.5097,692.436,-535.734,664.266,operable,
0.00477308,5.60149e-06,1.20998e-06,1.33682e-09,0.000477308,0.0129226,4.09204e-07,13.6887,692.436,-539.948,660.052,operable,
0.00477308,6.12942e-06,1.32401e-06,1.46281e-09,0.000477308,0.0141405,4.09204e-07,14.9789,692.436,-543.814,656.186,operable,
0.00477308,6.7071e-06,1.4488e-06,1.60067e-09,0.000477308,0.0154732,4.09204e-07,16.3906,692.436,-547.363,652.637,operable,
0.00477308,7.33923e-06,1.58534e-06,1.75153e-09,0.000477308,0.0169315,4.09204e-07,17.9354,692.436,-550.625,649.375,operable,
0.00477308,8.03093e-06,1.73476e-06,1.91661e-09,0.000477308,0.0185272,4.09204e-07,19.6257,692.436,-553.625,646.375,operable,
0.00477308,8.78782e-06,1.89826e-06,2.09725e-09,0.000477308,0.0202734,4.09204e-07,21.4754,692.436,-556.388,643.612,operable,
0.00477308,9.61605e-06,2.07716e-06,2.29491e-09,0.000477308,0.0221841,4.09204e-07,23.4994,692.436,-558.937,641.063,operable,
0.00477308,1.05223e-05,2.27293e-06,2.5112e-09,0.000477308,0.0242749,4.09204e-07,25.7141,692.436,-561.292,638.708,operable,
0.00477308,1.1514e-05,2.48715e-06,2.74787e-09,0.000477308,0.0265627,4.09204e-07,28.1376,692.436,-563.472,636.528,operable,
